Hour,Is_Weekend,Temperature,Visibility,High_Risk,Latitude,Longitude
12,0,75,10,1,30.02394554517501,79.24796771709217
3,0,75,3,1,16.00057198849673,79.44428564816042
13,1,75,10,1,11.211259541812515,78.48398588233839
7,0,75,3,0,15.352700868782536,74.10829609295071
3,0,75,3,1,28.1360902488302,95.14062881332093
21,1,75,3,1,27.317071524122248,74.3861398746082
7,0,75,3,1,25.79234141348883,92.5335448859221
15,0,75,3,1,15.361228382689667,75.33118389889907
12,1,75,3,0,19.950067130008136,75.61948719712912
19,1,75,10,0,25.27532402744684,84.92440427827364
14,1,75,3,0,26.53146748923207,74.70387622666983
7,0,75,10,1,22.27964828233587,71.43193976224686
9,0,75,3,0,28.23399548754786,95.04410884516336
15,1,75,10,0,23.196910970062195,78.34603290073416
21,0,75,3,0,33.96412073779379,76.17524065881669
4,0,75,10,0,22.327689441162853,71.32369803058721
23,1,75,10,1,26.61761833590178,95.04052906086552
20,1,75,10,1,26.302872522004677,94.83624840205454
4,0,75,3,1,33.46766967724945,76.2408654161837
17,0,75,10,1,23.07571508480551,78.91511234041225
9,0,75,10,1,17.918789143933623,79.33029464653734
22,0,75,3,1,24.006284015509753,92.29571344703136
3,0,75,3,1,25.750604644011027,92.25880140691659
6,0,75,3,1,28.707737571456615,75.80377205489637
6,0,75,10,1,34.09937009596241,76.88687289898516
8,0,75,10,1,26.603704226785407,95.04014229415414
1,1,75,3,1,10.740609764890015,78.30373138414512
14,0,75,3,1,15.546477549436528,74.44291026833618
10,0,75,10,1,23.24675915153972,93.19443742619357
6,0,75,3,1,25.900846926078874,91.56363409954156
6,0,75,10,0,22.937199575548597,78.48136375105511
5,0,75,3,1,10.736168024331295,76.54515145200854
5,1,75,10,1,27.4135805754537,74.42771902326477
20,1,75,3,0,24.097039517716205,92.09619755228849
15,0,75,10,1,28.343035999534404,76.90719176255305
15,0,75,3,0,22.589071581986936,78.87690980242935
4,0,75,3,0,21.57922228526551,82.23972645682865
1,1,75,3,1,28.671043639040676,77.03521957231722
3,1,75,10,0,25.823161801779456,91.10769970759723
23,1,75,3,0,24.248993735008767,93.98538204012186
11,1,75,3,1,24.78177601973784,94.3029582729464
23,0,75,10,0,30.267506088885956,76.44291967787811
9,1,75,10,1,26.570120932162954,92.39912432642122
17,1,75,3,0,23.167191745500354,87.84234631056276
6,1,75,3,1,23.589862425477243,93.06332371253585
7,1,75,3,0,26.219714951807624,94.38497514339312
2,0,75,3,1,24.989544990361225,85.22855511874444
1,1,75,10,0,22.895903101003974,93.08639557840098
19,1,75,10,0,26.65715612696555,74.27086784986072
4,0,75,10,1,23.359653541662595,79.03513167734495
3,1,75,3,0,22.636113171477355,88.07064230849358
12,0,75,10,1,23.492676317395457,84.91877134630613
11,0,75,10,1,31.34362292442122,77.64136576562366
22,0,75,3,0,31.36180491045247,76.72675790383438
18,0,75,3,0,21.64641554182457,81.58662109453354
1,1,75,3,0,25.715925104530736,91.65792247789734
4,0,75,10,1,26.64637737505702,94.54267763375141
11,1,75,10,1,23.447002860556097,91.68385649011557
6,0,75,10,0,23.421274547513438,85.70088418717525
8,0,75,10,0,23.90026052823376,85.24789864870904
2,0,75,10,1,15.811701596354885,75.9294024319454
14,0,75,3,1,15.217954036535629,73.94348980095137
22,0,75,3,0,22.83612242954693,79.11236695613798
13,1,75,3,1,20.092107896263947,75.91342159614207
14,1,75,3,0,11.543052508672682,79.7378051312349
6,1,75,3,0,31.40245356766557,74.95330791299277
11,0,75,10,1,22.137057028317017,71.06373702419626
14,0,75,10,1,10.59217400281798,76.13937901107815
5,1,75,3,1,31.216457371664056,77.12206251680301
22,0,75,3,1,24.395873504657107,93.40807909291428
22,0,75,10,1,14.935607290996005,75.55284398106339
22,0,75,3,1,26.629959850935187,74.41814975403358
3,0,75,10,1,20.499905499172932,85.55014245853766
16,0,75,3,1,22.9637559505086,78.60568643407593
16,0,75,10,1,34.10914603489521,76.13127129842353
7,0,75,3,1,26.03673122134547,94.79474325655265
8,0,75,10,1,20.188284161887996,75.48010682343349
20,0,75,10,0,23.324748706311322,85.64126883486014
17,0,75,10,0,30.59491480685677,76.77910983643397
3,0,75,3,0,24.946924472797473,93.48663527240168
20,0,75,3,0,28.664668639890685,76.059371765095
4,0,75,10,1,23.3140370515727,84.86513631740738
20,1,75,3,0,20.694045479784005,84.89399622548852
2,0,75,3,1,19.73647784353593,75.67820502543286
14,0,75,3,1,23.190464868605826,87.46415928549779
1,0,75,3,1,15.472218586292588,79.86513078064657
4,1,75,10,1,21.289218867207136,84.87279240221254
4,0,75,3,0,12.081393194607422,80.20517655986866
5,0,75,3,0,11.937418952364919,80.19654775372206
10,0,75,3,1,12.287854601393056,80.2976203224782
0,0,75,10,0,28.617537880272078,76.95035641075732
7,1,75,10,1,28.664622412539924,75.96211183569217
19,0,75,3,1,24.99072411683956,91.17524105026163
16,1,75,10,1,30.022141931734804,78.5958804035577
21,1,75,3,1,29.684668458702493,78.96880301782024
13,0,75,3,0,26.148346226412738,94.17529169448315
13,1,75,3,0,29.934875772146242,79.39839380691438
17,1,75,3,1,22.69879874324771,78.75173183201004
2,0,75,3,0,23.39015013908336,85.02522095093077
21,0,75,10,0,30.9623269954509,76.5099406777856
19,0,75,3,1,26.35278776530685,94.15397443131238
12,1,75,3,1,19.753732350216374,75.88543467298666
0,0,75,3,0,11.300250539458744,75.9227104115544
6,0,75,10,1,15.613769204958098,80.18956204839964
14,0,75,3,0,11.683933616625506,79.52853301043761
8,0,75,3,0,23.200877372929327,87.82658823530795
13,1,75,3,1,28.714192018981546,77.20824903384344
10,1,75,3,1,21.204627861161608,81.54562134300488
15,1,75,10,0,16.14229516513433,80.12406917780837
0,0,75,3,1,22.689114091563088,88.05110566912008
16,1,75,10,1,24.655888904939413,93.80814179585468
11,1,75,10,0,24.340498909783456,94.02616563395172
6,0,75,3,0,21.235073623649924,85.31659156124674
11,0,75,3,1,23.068975545053735,88.27557260380831
19,0,75,3,0,30.696488413904973,76.77635842314467
0,1,75,3,0,21.211904705457254,82.33877649696403
0,0,75,3,0,27.29689887604657,88.66210300917722
23,0,75,10,1,25.962708004717225,94.34419940056306
9,0,75,3,1,21.47746675217311,81.75686263891033
7,0,75,10,1,33.325935760067004,76.52310986191739
10,0,75,3,1,33.32919090368883,76.28135808082978
12,0,75,3,0,14.988576332852833,75.59394891246521
16,1,75,3,1,27.050728734718078,80.72945797413537
7,0,75,3,1,11.859034776948771,79.55260320173718
8,0,75,10,0,28.004557330345392,88.38716289996319
4,0,75,10,0,30.32332940027551,79.0800190343513
19,1,75,10,0,22.822387462532454,78.77031105786438
9,0,75,10,1,23.20984627420914,92.91253675642436
6,0,75,3,0,23.780743424651238,85.64590354806892
6,1,75,3,0,22.416885172328662,71.65054055224999
17,0,75,10,0,20.617287444188314,84.88538426313343
2,1,75,10,1,10.856681678351682,76.59516454565816
8,0,75,3,1,30.161589345234283,78.69592153534613
6,0,75,3,0,15.932165693396476,79.69425430071169
22,0,75,10,1,25.140476750620454,91.22162818588913
19,0,75,3,0,27.025126789378174,80.77124492440672
14,0,75,3,1,22.067822288801786,71.09987999890177
18,1,75,3,1,20.832452945882967,81.58615679615849
13,1,75,10,0,23.30423227717014,87.96284684340976
2,1,75,3,1,25.809393867481788,90.9765533598281
23,0,75,10,1,27.344255580896835,81.26786349220704
13,0,75,3,1,21.055554220491302,85.0661936574568
13,1,75,3,1,29.85355949131932,78.74944137020772
22,0,75,10,0,11.27705045476281,78.21689959356283
0,1,75,3,1,22.181963175156625,71.33053696800201
13,0,75,3,0,21.932239582025836,71.67287584131674
22,0,75,10,0,23.278512548825102,93.04081641729749
23,0,75,3,0,11.322790624339806,78.48790949421073
8,1,75,3,1,23.376168278425567,92.89884404537139
13,0,75,10,1,15.798216422574434,76.06599508139409
6,0,75,10,0,23.37212574765697,87.54762919460273
15,0,75,10,0,15.01184606009544,75.79103072975178
7,0,75,3,1,21.460547887365344,81.50504574407731
16,0,75,3,0,22.650986205737457,87.71924167173192
1,0,75,3,1,12.418988241649245,79.49455772217465
9,0,75,10,1,26.697388342834195,80.60788188484483
11,0,75,3,0,26.518712869797305,80.76737614409373
2,0,75,3,0,15.070096784322843,76.01721774561517
9,0,75,3,0,26.332184389806166,94.96498167761646
23,1,75,3,1,28.827328452030674,75.61715261496805
0,0,75,3,0,15.17418328254586,74.45649384778162
21,0,75,10,1,26.68385444626525,80.5968643941726
2,0,75,3,1,11.516130960394431,78.39344877461424
18,0,75,10,0,28.405087377725472,76.80275342271753
3,0,75,3,1,11.09133116183,78.41019325473067
14,0,75,10,1,21.043723309308767,85.19036125858575
1,0,75,3,1,22.594849454726987,71.00465574838613
23,0,75,3,1,25.342917597527347,91.2346939082445
4,1,75,10,0,24.19039397063048,91.51500404364658
5,0,75,3,1,24.633816318837518,94.17404653046805
15,1,75,3,1,26.424283469115384,92.50724844066094
4,1,75,10,0,28.580968921249895,76.91271141487499
22,0,75,10,1,10.754606152585234,76.07670989887788
2,0,75,3,0,12.392071144914045,80.25568253655192
1,1,75,3,1,16.391675338470048,79.38076105117601
8,1,75,3,0,29.84235926837268,79.24111967883748
1,1,75,3,1,11.216848095839099,78.54518908315336
15,0,75,3,1,30.706653690919612,75.57661324425284
2,1,75,3,0,25.55874680499598,91.73357506819208
10,1,75,3,1,28.625476329924247,76.80025397976927
12,0,75,3,0,17.772022233105414,79.20336405065834
16,0,75,10,1,27.399490309605582,88.48169295051262
20,1,75,3,0,19.944889972622626,75.46243096893245
12,1,75,10,1,31.467930453223975,74.88611455268321
5,0,75,3,0,30.56415096745589,77.00791647545951
3,0,75,10,0,27.079029820793316,80.92830838007299
5,0,75,3,0,27.278735817399692,74.26302429943557
13,0,75,3,1,22.822809007178947,79.01393927194894
1,0,75,3,1,25.187545172890708,91.48362004738357
7,0,75,3,1,17.713070504965355,78.98149761099805
16,0,75,10,1,23.967033697652575,91.83643502682415
8,1,75,10,1,26.657163353601746,94.91301651361489
2,1,75,3,0,24.492007513732258,94.40199493121547
19,0,75,10,1,22.076298273307323,71.24254200679455
2,0,75,3,1,30.574060911862833,77.22871790505768
3,0,75,3,1,25.211548699031844,91.04936276224956
10,1,75,10,1,30.850006960656504,77.58590403202741
3,0,75,10,0,12.362853797529008,79.70994247908699
2,0,75,3,1,21.003804428114304,82.04473465484256
8,0,75,3,0,25.028046697460976,91.44402824511192
5,0,75,10,1,30.00416199331683,79.33820623803308
19,1,75,10,1,23.927224210141407,91.90914405449932
23,0,75,3,0,33.29477119522327,76.65040444429557
22,1,75,3,0,20.81854737480389,81.5288707457971
7,0,75,10,1,28.126287953387852,94.83704421872399
1,1,75,10,1,33.823256951354466,76.86570485902624
10,0,75,3,1,22.729091158169478,78.22403641555032
13,1,75,3,0,27.399964781140675,74.30534651129196
12,0,75,10,0,15.947947641733956,80.15582496269573
17,0,75,10,1,28.56205596565816,94.4226458112759
21,0,75,10,0,24.619552428246163,85.73990060249909
9,0,75,3,0,34.09403678647449,76.19048120845297
3,1,75,3,1,20.57480246732786,85.15201016151073
7,0,75,3,1,23.142722892934785,78.30463048852731
2,1,75,10,1,22.986597423470734,87.41393701968812
6,1,75,10,0,22.54062342089403,70.92974785014272
17,0,75,3,1,29.674979259674565,78.83570604283048
18,0,75,3,1,30.1788135171848,78.52286388848036
22,1,75,3,1,11.124773078531492,78.70055082659663
21,0,75,3,1,23.42385285706493,92.73278473038947
16,1,75,10,0,23.6062425441645,92.36766435563605
10,1,75,3,0,26.191944220088388,94.79848733352087
4,0,75,10,1,24.933817872972142,93.42268256933207
13,1,75,3,1,29.650192613194452,79.36984116669193
22,1,75,3,0,19.97178314945376,75.25467198737056
13,0,75,3,0,15.466918771590866,76.11758674269709
5,0,75,3,1,30.96365780918324,77.16695702965681
17,0,75,3,0,29.584876598967632,79.4520068288951
9,0,75,10,0,28.147919966251067,77.36001616368904
20,0,75,10,1,28.86535378378224,76.11995033341357
5,0,75,10,0,11.35717108584467,79.0055570373576
3,0,75,3,1,22.610711474964244,79.05870480160199
15,0,75,10,1,15.357427147198988,73.99987189041323
9,1,75,10,1,29.098663647681555,75.96824950844956
8,0,75,10,1,29.392380532645273,76.38304256001685
10,1,75,3,0,30.988480305287922,77.15198689367753
11,1,75,3,0,15.440129207928882,80.00033408849319
8,0,75,3,1,27.400321259103116,88.70370509864374
14,0,75,10,1,31.172026132809677,77.29576347539643
21,0,75,3,1,15.32264952521001,76.03433541733497
21,0,75,3,1,29.41660130682389,76.58238418781015
23,1,75,3,0,20.48118311799146,85.02188316947105
9,0,75,3,1,27.28638263585498,74.07820679679755
11,1,75,10,0,28.859832882015002,76.89450097266824
6,0,75,3,1,11.735834913525544,80.24091656673491
22,0,75,3,1,22.135093785753895,71.64510955989034
16,0,75,3,1,22.928391851307854,87.39339310288474
13,0,75,3,1,22.521041694846403,78.79073212342954
16,0,75,3,1,11.048401557344516,76.45777703007505
5,0,75,3,1,24.057542900693107,85.53693777073435
7,0,75,3,1,11.05232556656105,76.44229967274451
14,0,75,3,1,28.73567055969131,77.28371089442109
14,1,75,10,0,25.332582487164164,85.06205254109955
22,0,75,3,0,25.57866474628049,85.81272505414955
17,0,75,10,1,28.630451524547247,94.82712597962129
4,0,75,3,0,26.208675050108702,92.33111869550716
4,1,75,3,1,20.728516069538593,85.29687098857009
8,0,75,10,0,21.059871627461973,81.4802721330132
5,0,75,3,1,22.954932307875488,78.18466278856557
6,0,75,3,1,16.087795466070368,79.945739877875
18,1,75,10,1,29.338687917966716,76.22703784718784
20,0,75,10,1,29.03877758895311,77.41484064228041
3,0,75,3,0,34.23978699809453,76.16842757582678
18,0,75,3,1,15.778151856148696,74.39855083707188
21,0,75,3,1,18.150206835281995,78.60184109373492
23,1,75,3,1,18.022778923100073,79.18828427635934
15,0,75,10,1,23.42782362382833,87.97395718283809
10,0,75,3,0,22.58012800523258,88.08493466430491
15,0,75,3,0,11.608124882432728,78.80630031034202
19,1,75,3,1,20.862831495353756,85.30833381480292
7,0,75,10,0,28.505293603791046,77.30009429987194
22,1,75,3,1,33.74124651913549,76.94814649046334
4,0,75,3,1,31.00670648649147,77.1984061215298
5,0,75,10,1,27.770938870027962,94.53076705476215
3,0,75,3,1,33.438001824735196,76.37532957824847
3,0,75,10,0,27.32495251753291,80.94005874761541
20,0,75,3,0,24.848395977167996,93.54375889547603
21,0,75,10,1,27.152578391433583,88.29991463564362
22,1,75,10,1,12.35637068783705,79.44819291230787
1,0,75,3,1,28.73583532674327,76.28001235704922
10,0,75,10,0,20.65046104696991,84.61870203433128
17,0,75,10,0,33.925276423493194,76.66659989398686
18,0,75,10,1,25.330364849475572,91.8466419147518
10,0,75,3,1,27.464242112335466,73.98767915101685
9,0,75,3,1,34.22313088583903,76.80128408901489
17,1,75,10,1,22.753922074792467,70.87704467454242
18,0,75,3,0,17.974810507061775,79.33109099841299
2,0,75,3,1,24.690907898576885,85.67055671486943
5,0,75,3,0,28.863362537000015,76.73793288712434
13,0,75,3,1,11.264032412314373,78.69384116079765
17,0,75,3,1,23.36102481954586,87.93957173699803
7,0,75,10,1,21.74438079617226,81.68058482064204
9,0,75,10,1,24.770388409877654,85.79767143488787
21,0,75,3,1,27.416082537385567,74.15921103967881
10,1,75,3,0,30.39039926583716,78.86783865994818
1,1,75,10,1,28.818931483146947,76.52697906740022
13,0,75,10,0,33.62178713192361,76.15509404082563
6,0,75,10,1,25.606170258140708,91.45066520945313
2,0,75,10,0,19.907093218995243,75.72192281178471
10,1,75,10,1,30.224926039341288,78.6033291914891
9,0,75,3,0,31.220679361464367,76.35460581566277
19,0,75,10,1,10.407405105679338,75.79032807982688
12,0,75,10,1,30.958488685753835,76.86965985738568
11,0,75,3,1,28.30494461946544,77.14129031010347
5,0,75,10,1,23.899188513562763,85.11342512683079
22,0,75,10,0,25.407706466194774,91.6086707598043
3,1,75,3,0,25.008661790993102,85.23991149993569
2,1,75,3,1,25.503825601133638,91.61626119278208
3,0,75,10,0,21.050849049853355,81.76214025978823
20,0,75,3,0,24.168265104445982,91.69483770904742
2,0,75,3,1,25.294045256481404,84.90812572986914
10,0,75,10,1,30.233039103043374,79.10963278677485
1,1,75,3,0,10.828518073936813,78.21326118549034
10,1,75,10,1,29.93256783977348,79.5049960129997
19,0,75,3,0,25.6584978018906,91.29545491880685
20,1,75,3,1,25.16824060128458,91.37912583161282
7,0,75,10,1,28.491446172053653,94.49745451628851
